,Longitude,Latitude,MRT_Station
488,103.856175670935,1.29292718733646,Esplanade MRT Station
489,103.851562535487,1.28363052072741,Raffles Place MRT Station
490,103.851296033431,1.28262623356678,Raffles Place MRT Station
491,103.850960902093,1.28253857491919,Raffles Place MRT Station
492,103.851433302399,1.28238230729746,Raffles Place MRT Station
493,103.847095791197,1.27625910113258,Tanjong Pagar MRT Station
494,103.849560477591,1.29819940045567,Bencoolen MRT Station
495,103.955704711379,1.35555317150178,Tampines East MRT Station
496,103.882732067245,1.3272514140918,Mattar MRT Station
497,103.942658810694,1.35585344476425,Tampines MRT Station
498,103.961328480539,1.34186119734213,Upper Changi MRT Station
499,103.955170014221,1.35558822639472,Tampines East MRT Station
500,103.855244564615,1.30546727989327,Jalan Besar MRT Station
501,103.918049823987,1.33512626621364,Bedok North MRT Station
502,103.96096063019,1.3420065422681,Upper Changi MRT Station
503,103.919062823449,1.33416607444721,Bedok North MRT Station
504,103.863219231431,1.3134807250256,Bendemeer MRT Station
505,103.938196740006,1.34563058761391,Tampines West MRT Station
506,103.898585570916,1.32983077067473,Ubi MRT Station
507,103.844425031565,1.29283027594572,Fort Canning MRT Station
508,103.919134302662,1.33437249020327,Bedok North MRT Station
509,103.883748387313,1.32646352216707,Mattar MRT Station
510,103.844170034197,1.29240609557825,Fort Canning MRT Station
511,103.899876690857,1.32995082828977,Ubi MRT Station
512,103.96161727308,1.34199266734225,Upper Changi MRT Station
513,103.961476268426,1.34103767912256,Upper Changi MRT Station
514,103.955717437922,1.35697019355667,Tampines East MRT Station
515,103.846927580235,1.27737948810714,Tanjong Pagar MRT Station
516,103.846953147544,1.27778454036503,Tanjong Pagar MRT Station
517,103.846445088412,1.27545090434532,Tanjong Pagar MRT Station
518,103.855567841069,1.29312881366023,Esplanade MRT Station
519,103.855104632111,1.29381950731267,Esplanade MRT Station
520,103.85583375579,1.29262374346665,Esplanade MRT Station
521,103.860136884402,1.29386208787626,Promenade MRT Station
522,103.863505955243,1.30016968970884,Nicoll Highway MRT Station
523,103.876226233975,1.30337022602025,Stadium MRT Station
524,103.874399988289,1.3025110877234,Stadium MRT Station
525,103.883248292704,1.30604592566075,Mountbatten MRT Station
526,103.882597535734,1.30675271022847,Mountbatten MRT Station
527,103.889307215344,1.30881418752426,Dakota MRT Station
528,103.887979337682,1.30809675040545,Dakota MRT Station
529,103.891721121592,1.31814928543131,Paya Lebar MRT Station
530,103.892077699246,1.31658771946928,Paya Lebar MRT Station
531,103.860236484112,1.29410275636151,Promenade MRT Station
532,103.833231020039,1.41786903711686,Khatib MRT Station
533,103.953818676297,1.34266179453371,Simei MRT Station
534,103.929404279689,1.32407464586546,Bedok MRT Station
535,103.856890654867,1.29907884888673,Bugis MRT Station
536,103.852980287708,1.29304184790826,City Hall MRT Station
537,103.805584729896,1.2954462560701,Queenstown MRT Station
538,103.805492204888,1.29538293052613,Queenstown MRT Station
539,103.798778572605,1.30207704580319,Commonwealth MRT Station
540,103.798720258772,1.30201271935133,Commonwealth MRT Station
541,103.765570116184,1.314078414345,Clementi MRT Station
542,103.765749815719,1.31416229810691,Clementi MRT Station
543,103.742298193307,1.33358133108919,Jurong East MRT Station
544,103.84982457248,1.36988237526817,Ang Mo Kio MRT Station
545,103.838765584281,1.30043622058993,Somerset MRT Station
546,103.839734148085,1.30024113867986,Somerset MRT Station
547,103.86233005097,1.27052998951863,Marina South Pier MRT Station
548,103.863579669764,1.27143783716222,Marina South Pier MRT Station
549,103.84445854173,1.28473608363703,Chinatown MRT Station
550,103.845462531796,1.28427477607278,Chinatown MRT Station
551,103.761370504957,1.37861889401251,Bukit Panjang MRT Station
552,103.767688290103,1.36247423794507,Hillview MRT Station
553,103.775984296226,1.3416961499328,Beauty World MRT Station
554,103.775761545626,1.33998187378458,Beauty World MRT Station
555,103.784561584781,1.33597604551556,King Albert Park MRT Station
556,103.796848178229,1.33152130143572,Sixth Avenue MRT Station
557,103.807800873707,1.32614615882549,Tan Kah Kee MRT Station
558,103.815914145792,1.32268461233639,Botanic Gardens MRT Station
559,103.838242381635,1.31361726914981,Newton MRT Station
560,103.848304399136,1.30768353655885,Little India MRT Station
561,103.853104335649,1.30421477703374,Rochor MRT Station
562,103.852646560011,1.27977345528297,Downtown MRT Station
